trip_id	arrival_time	departure_time	stop_id	stop_sequence	stop_headsign	pickup_type	drop_off_type	shape_dist_traveled	date
OCESN16454F2910259:2024-03-08T00:25:49Z	08:58:00	09:00:00	StopPoint:OCETrain TER-87276691	1		0	0		2024-03-08
OCESN16454F2910259:2024-03-08T00:25:49Z	09:41:00	09:41:00	StopPoint:OCETrain TER-87271007	2		1	0		2024-03-08
OCESN16454F3077383:2024-03-08T00:25:49Z	07:42:00	07:42:00	StopPoint:OCETrain TER-87295006	0		0	1		2024-03-08
OCESN16454F3077383:2024-03-08T00:25:49Z	07:52:00	07:54:00	StopPoint:OCETrain TER-87295600	1		0	0		2024-03-08
OCESN16454F3077383:2024-03-08T00:25:49Z	08:23:00	08:25:00	StopPoint:OCETrain TER-87296004	2		0	0		2024-03-08
OCESN16454F3077383:2024-03-08T00:25:49Z	08:56:00	08:58:00	StopPoint:OCETrain TER-87276691	3		0	0		2024-03-08
OCESN16454F3077383:2024-03-08T00:25:49Z	09:42:00	09:42:00	StopPoint:OCETrain TER-87271007	4		1	0		2024-03-08
OCESN16455F2642365:2024-03-08T00:25:49Z	13:06:00	13:06:00	StopPoint:OCETrain TER-87271007	0		0	1		2024-03-08
OCESN16455F2642365:2024-03-08T00:25:49Z	13:50:00	13:52:00	StopPoint:OCETrain TER-87276691	1		0	0		2024-03-08
OCESN16455F2642365:2024-03-08T00:25:49Z	14:30:00	14:32:00	StopPoint:OCETrain TER-87296004	2		0	0		2024-03-08
OCESN16455F2642365:2024-03-08T00:25:49Z	15:04:00	15:06:00	StopPoint:OCETrain TER-87295600	3		0	0		2024-03-08
OCESN16455F2642365:2024-03-08T00:25:49Z	15:18:00	15:18:00	StopPoint:OCETrain TER-87295006	4		1	0		2024-03-08
OCESN16455F2796022:2024-03-08T00:25:49Z	13:19:00	13:19:00	StopPoint:OCETrain TER-87271007	0		0	1		2024-03-08
OCESN16455F2796022:2024-03-08T00:25:49Z	14:01:00	14:03:00	StopPoint:OCETrain TER-87276691	1		0	0		2024-03-08
OCESN16455F2796022:2024-03-08T00:25:49Z	14:34:00	14:36:00	StopPoint:OCETrain TER-87296004	2		0	0		2024-03-08
OCESN16455F2796022:2024-03-08T00:25:49Z	15:05:00	15:07:00	StopPoint:OCETrain TER-87295600	3		0	0		2024-03-08
OCESN16455F2796022:2024-03-08T00:25:49Z	15:18:00	15:18:00	StopPoint:OCETrain TER-87295006	4		1	0		2024-03-08
OCESN16455F2976267:2024-03-08T00:25:49Z	13:06:00	13:06:00	StopPoint:OCETrain TER-87271007	0		0	1		2024-03-08
OCESN16455F2976267:2024-03-08T00:25:49Z	13:49:00	13:51:00	StopPoint:OCETrain TER-87276691	1		0	0		2024-03-08
OCESN16455F2976267:2024-03-08T00:25:49Z	14:30:00	14:30:00	StopPoint:OCETrain TER-87296004	2		1	0		2024-03-08
OCESN16455F2977464:2024-03-08T00:25:49Z	13:19:00	13:19:00	StopPoint:OCETrain TER-87271007	0		0	1		2024-03-08
OCESN16455F2977464:2024-03-08T00:25:49Z	14:01:00	14:03:00	StopPoint:OCETrain TER-87276691	1		0	0		2024-03-08
OCESN16455F2977464:2024-03-08T00:25:49Z	14:36:00	14:36:00	StopPoint:OCETrain TER-87296004	2		1	0		2024-03-08
OCESN16455F3062845:2024-03-08T00:25:49Z	13:19:00	13:19:00	StopPoint:OCETrain TER-87271007	0		0	1		2024-03-08
OCESN16455F3062845:2024-03-08T00:25:49Z	13:59:00	14:01:00	StopPoint:OCETrain TER-87276691	1		0	0		2024-03-08
OCESN16455F3062845:2024-03-08T00:25:49Z	14:33:00	14:35:00	StopPoint:OCETrain TER-87296004	2		0	0		2024-03-08
OCESN16455F3062845:2024-03-08T00:25:49Z	15:04:00	15:06:00	StopPoint:OCETrain TER-87295600	3		0	0		2024-03-08
OCESN16455F3062845:2024-03-08T00:25:49Z	15:18:00	15:18:00	StopPoint:OCETrain TER-87295006	4		1	0		2024-03-08
OCESN16455F3094935:2024-03-08T00:25:49Z	13:19:00	13:19:00	StopPoint:OCETrain TER-87271007	0		0	1		2024-03-08
OCESN16455F3094935:2024-03-08T00:25:49Z	13:59:00	14:01:00	StopPoint:OCETrain TER-87276691	1		0	0		2024-03-08
OCESN16455F3094935:2024-03-08T00:25:49Z	14:24:00	14:24:00	StopPoint:OCETrain TER-87296442	2		1	0		2024-03-08
OCESN16456F2607191:2024-03-08T00:25:49Z	11:42:00	11:42:00	StopPoint:OCETrain TER-87295006	0		0	1		2024-03-08
OCESN16456F2607191:2024-03-08T00:25:49Z	11:52:00	11:54:00	StopPoint:OCETrain TER-87295600	1		0	0		2024-03-08
OCESN16456F2607191:2024-03-08T00:25:49Z	12:23:00	12:25:00	StopPoint:OCETrain TER-87296004	2		0	0		2024-03-08
OCESN16456F2607191:2024-03-08T00:25:49Z	12:58:00	13:00:00	StopPoint:OCETrain TER-87276691	3		0	0		2024-03-08
OCESN16456F2607191:2024-03-08T00:25:49Z	14:04:00	14:04:00	StopPoint:OCETrain TER-87271007	4		1	0		2024-03-08
OCESN16456F2607508:2024-03-08T00:25:49Z	13:00:00	13:00:00	StopPoint:OCETrain TER-87276691	0		0	1		2024-03-08
OCESN16456F2607508:2024-03-08T00:25:49Z	14:04:00	14:04:00	StopPoint:OCETrain TER-87271007	1		1	0		2024-03-08
OCESN16456F2665547:2024-03-08T00:25:49Z	12:24:00	12:24:00	StopPoint:OCETrain TER-87296004	0		0	1		2024-03-08
OCESN16456F2665547:2024-03-08T00:25:49Z	12:58:00	13:00:00	StopPoint:OCETrain TER-87276691	1		0	0		2024-03-08
OCESN16456F2665547:2024-03-08T00:25:49Z	13:44:00	13:44:00	StopPoint:OCETrain TER-87271007	2		1	0		2024-03-08
OCESN16456F2667083:2024-03-08T00:25:49Z	12:24:00	12:24:00	StopPoint:OCETrain TER-87296004	0		0	1		2024-03-08
OCESN16456F2667083:2024-03-08T00:25:49Z	12:58:00	13:00:00	StopPoint:OCETrain TER-87276691	1		0	0		2024-03-08
OCESN16456F2667083:2024-03-08T00:25:49Z	14:09:00	14:09:00	StopPoint:OCETrain TER-87271007	2		1	0		2024-03-08
OCESN16456F2679021:2024-03-08T00:25:49Z	12:23:00	12:23:00	StopPoint:OCETrain TER-87296004	0		0	1		2024-03-08
OCESN16456F2679021:2024-03-08T00:25:49Z	12:58:00	13:00:00	StopPoint:OCETrain TER-87276691	1		0	0		2024-03-08
OCESN16456F2679021:2024-03-08T00:25:49Z	13:44:00	13:44:00	StopPoint:OCETrain TER-87271007	2		1	0		2024-03-08
OCESN16456F2711744:2024-03-08T00:25:49Z	13:00:00	13:00:00	StopPoint:OCETrain TER-87276691	0		0	1		2024-03-08
OCESN16456F2711744:2024-03-08T00:25:49Z	13:44:00	13:44:00	StopPoint:OCETrain TER-87271007	1		1	0		2024-03-08
OCESN16456F2910525:2024-03-08T00:25:49Z	12:34:00	12:34:00	StopPoint:OCETrain TER-87296442	0		0	1		2024-03-08
OCESN16456F2910525:2024-03-08T00:25:49Z	12:58:00	13:00:00	StopPoint:OCETrain TER-87276691	1		0	0		2024-03-08
OCESN16456F2910525:2024-03-08T00:25:49Z	13:44:00	13:44:00	StopPoint:OCETrain TER-87271007	2		1	0		2024-03-08
OCESN16456F3003960:2024-03-08T00:25:49Z	11:42:00	11:42:00	StopPoint:OCETrain TER-87295006	0		0	1		2024-03-08
OCESN16456F3003960:2024-03-08T00:25:49Z	11:52:00	11:54:00	StopPoint:OCETrain TER-87295600	1		0	0		2024-03-08
OCESN16456F3003960:2024-03-08T00:25:49Z	12:23:00	12:25:00	StopPoint:OCETrain TER-87296004	2		0	0		2024-03-08
OCESN16456F3003960:2024-03-08T00:25:49Z	12:58:00	13:00:00	StopPoint:OCETrain TER-87276691	3		0	0		2024-03-08
OCESN16456F3003960:2024-03-08T00:25:49Z	13:44:00	13:44:00	StopPoint:OCETrain TER-87271007	4		1	0		2024-03-08
OCESN16456F3023260:2024-03-08T00:25:49Z	12:24:00	12:24:00	StopPoint:OCETrain TER-87296004	0		0	1		2024-03-08
OCESN16456F3023260:2024-03-08T00:25:49Z	12:58:00	13:00:00	StopPoint:OCETrain TER-87276691	1		0	0		2024-03-08
OCESN16456F3023260:2024-03-08T00:25:49Z	14:10:00	14:10:00	StopPoint:OCETrain TER-87271007	2		1	0		2024-03-08
OCESN16456F3064470:2024-03-08T00:25:49Z	11:42:00	11:42:00	StopPoint:OCETrain TER-87295006	0		0	1		2024-03-08
OCESN16456F3064470:2024-03-08T00:25:49Z	11:52:00	11:54:00	StopPoint:OCETrain TER-87295600	1		0	0		2024-03-08
OCESN16456F3064470:2024-03-08T00:25:49Z	12:23:00	12:25:00	StopPoint:OCETrain TER-87296004	2		0	0		2024-03-08
OCESN16456F3064470:2024-03-08T00:25:49Z	12:58:00	13:00:00	StopPoint:OCETrain TER-87276691	3		0	0		2024-03-08
OCESN16456F3064470:2024-03-08T00:25:49Z	14:10:00	14:10:00	StopPoint:OCETrain TER-87271007	4		1	0		2024-03-08
OCESN16456F3094808:2024-03-08T00:25:49Z	11:42:00	11:42:00	StopPoint:OCETrain TER-87295006	0		0	1		2024-03-08
OCESN16456F3094808:2024-03-08T00:25:49Z	11:52:00	11:54:00	StopPoint:OCETrain TER-87295600	1		0	0		2024-03-08
OCESN16456F3094808:2024-03-08T00:25:49Z	12:23:00	12:25:00	StopPoint:OCETrain TER-87296004	2		0	0		2024-03-08
OCESN16456F3094808:2024-03-08T00:25:49Z	12:58:00	13:00:00	StopPoint:OCETrain TER-87276691	3		0	0		2024-03-08
OCESN16456F3094808:2024-03-08T00:25:49Z	14:09:00	14:09:00	StopPoint:OCETrain TER-87271007	4		1	0		2024-03-08
OCESN16457F2441175:2024-03-08T00:25:49Z	17:15:00	17:15:00	StopPoint:OCETrain TER-87271007	0		0	1		2024-03-08
OCESN16457F2441175:2024-03-08T00:25:49Z	17:59:00	18:01:00	StopPoint:OCETrain TER-87276691	1		0	0		2024-03-08
OCESN16457F2441175:2024-03-08T00:25:49Z	18:34:00	18:36:00	StopPoint:OCETrain TER-87296004	2		0	0		2024-03-08
OCESN16457F2441175:2024-03-08T00:25:49Z	19:05:00	19:07:00	StopPoint:OCETrain TER-87295600	3		0	0		2024-03-08
OCESN16457F2441175:2024-03-08T00:25:49Z	19:18:00	19:18:00	StopPoint:OCETrain TER-87295006	4		1	0		2024-03-08
OCESN16457F2607127:2024-03-08T00:25:49Z	17:15:00	17:15:00	StopPoint:OCETrain TER-87271007	0		0	1		2024-03-08
OCESN16457F2607127:2024-03-08T00:25:49Z	18:00:00	18:02:00	StopPoint:OCETrain TER-87276691	1		0	0		2024-03-08
OCESN16457F2607127:2024-03-08T00:25:49Z	18:34:00	18:36:00	StopPoint:OCETrain TER-87296004	2		0	0		2024-03-08
OCESN16457F2607127:2024-03-08T00:25:49Z	19:05:00	19:07:00	StopPoint:OCETrain TER-87295600	3		0	0		2024-03-08
OCESN16457F2607127:2024-03-08T00:25:49Z	19:18:00	19:18:00	StopPoint:OCETrain TER-87295006	4		1	0		2024-03-08
OCESN16457F2675794:2024-03-08T00:25:49Z	17:15:00	17:15:00	StopPoint:OCETrain TER-87271007	0		0	1		2024-03-08
OCESN16457F2675794:2024-03-08T00:25:49Z	17:59:00	18:01:00	StopPoint:OCETrain TER-87276691	1		0	0		2024-03-08
OCESN16457F2675794:2024-03-08T00:25:49Z	18:34:00	18:36:00	StopPoint:OCETrain TER-87296004	2		0	0		2024-03-08
OCESN16457F2675794:2024-03-08T00:25:49Z	19:04:00	19:06:00	StopPoint:OCETrain TER-87295600	3		0	0		2024-03-08
OCESN16457F2675794:2024-03-08T00:25:49Z	19:18:00	19:18:00	StopPoint:OCETrain TER-87295006	4		1	0		2024-03-08
OCESN16457F2910294:2024-03-08T00:25:49Z	17:18:00	17:18:00	StopPoint:OCETrain TER-87271007	0		0	1		2024-03-08
OCESN16457F2910294:2024-03-08T00:25:49Z	17:58:00	18:00:00	StopPoint:OCETrain TER-87276691	1		0	0		2024-03-08
OCESN16457F2910294:2024-03-08T00:25:49Z	18:24:00	18:24:00	StopPoint:OCETrain TER-87296442	2		1	0		2024-03-08
OCESN16457F2910511:2024-03-08T00:25:49Z	17:18:00	17:18:00	StopPoint:OCETrain TER-87271007	0		0	1		2024-03-08
OCESN16457F2910511:2024-03-08T00:25:49Z	17:59:00	18:01:00	StopPoint:OCETrain TER-87276691	1		0	0		2024-03-08
OCESN16457F2910511:2024-03-08T00:25:49Z	18:24:00	18:24:00	StopPoint:OCETrain TER-87296442	2		1	0		2024-03-08
OCESN16457F2910874:2024-03-08T00:25:49Z	18:35:00	18:35:00	StopPoint:OCETrain TER-87296004	0		0	1		2024-03-08
OCESN16457F2910874:2024-03-08T00:25:49Z	19:04:00	19:06:00	StopPoint:OCETrain TER-87295600	1		0	0		2024-03-08
OCESN16457F2910874:2024-03-08T00:25:49Z	19:18:00	19:18:00	StopPoint:OCETrain TER-87295006	2		1	0		2024-03-08
OCESN16457F3068160:2024-03-08T00:25:49Z	17:47:00	17:47:00	StopPoint:OCETrain TER-87271007	0		0	1		2024-03-08
OCESN16457F3068160:2024-03-08T00:25:49Z	18:43:00	18:45:00	StopPoint:OCETrain TER-87276691	1		0	0		2024-03-08
OCESN16457F3068160:2024-03-08T00:25:49Z	19:19:00	19:21:00	StopPoint:OCETrain TER-87296004	2		0	0		2024-03-08
OCESN16457F3068160:2024-03-08T00:25:49Z	19:51:00	19:53:00	StopPoint:OCETrain TER-87295600	3		0	0		2024-03-08
OCESN16457F3068160:2024-03-08T00:25:49Z	20:02:00	20:02:00	StopPoint:OCETrain TER-87295006	4		1	0		2024-03-08
OCESN16457F3068564:2024-03-08T00:25:49Z	17:37:00	17:37:00	StopPoint:OCETrain TER-87271007	0		0	1		2024-03-08
OCESN16457F3068564:2024-03-08T00:25:49Z	18:40:00	18:42:00	StopPoint:OCETrain TER-87276691	1		0	0		2024-03-08
OCESN16457F3068564:2024-03-08T00:25:49Z	19:16:00	19:18:00	StopPoint:OCETrain TER-87296004	2		0	0		2024-03-08
OCESN16457F3068564:2024-03-08T00:25:49Z	19:52:00	19:54:00	StopPoint:OCETrain TER-87295600	3		0	0		2024-03-08
OCESN16457F3068564:2024-03-08T00:25:49Z	20:03:00	20:03:00	StopPoint:OCETrain TER-87295006	4		1	0		2024-03-08
OCESN16457F3076009:2024-03-08T00:25:49Z	17:17:00	17:17:00	StopPoint:OCETrain TER-87271007	0		0	1		2024-03-08
OCESN16457F3076009:2024-03-08T00:25:49Z	18:01:00	18:03:00	StopPoint:OCETrain TER-87276691	1		0	0		2024-03-08
OCESN16457F3076009:2024-03-08T00:25:49Z	18:29:00	18:29:00	StopPoint:OCETrain TER-87296442	2		1	0		2024-03-08
OCESN16457F3093924:2024-03-08T00:25:49Z	17:15:00	17:15:00	StopPoint:OCETrain TER-87271007	0		0	1		2024-03-08
OCESN16457F3093924:2024-03-08T00:25:49Z	18:01:00	18:03:00	StopPoint:OCETrain TER-87276691	1		0	0		2024-03-08
OCESN16457F3093924:2024-03-08T00:25:49Z	18:35:00	18:37:00	StopPoint:OCETrain TER-87296004	2		0	0		2024-03-08
OCESN16457F3093924:2024-03-08T00:25:49Z	19:06:00	19:08:00	StopPoint:OCETrain TER-87295600	3		0	0		2024-03-08
OCESN16457F3093924:2024-03-08T00:25:49Z	19:17:00	19:17:00	StopPoint:OCETrain TER-87295006	4		1	0		2024-03-08
OCESN16457F3095889:2024-03-08T00:25:49Z	17:18:00	17:18:00	StopPoint:OCETrain TER-87271007	0		0	1		2024-03-08
OCESN16457F3095889:2024-03-08T00:25:49Z	17:59:00	18:01:00	StopPoint:OCETrain TER-87276691	1		0	0		2024-03-08
OCESN16457F3095889:2024-03-08T00:25:49Z	18:33:00	18:35:00	StopPoint:OCETrain TER-87296004	2		0	0		2024-03-08
OCESN16457F3095889:2024-03-08T00:25:49Z	19:04:00	19:06:00	StopPoint:OCETrain TER-87295600	3		0	0		2024-03-08
OCESN16457F3095889:2024-03-08T00:25:49Z	19:18:00	19:18:00	StopPoint:OCETrain TER-87295006	4		1	0		2024-03-08
OCESN16457F3110094:2024-03-08T00:25:49Z	16:59:00	16:59:00	StopPoint:OCETrain TER-87271007	0		0	1		2024-03-08
OCESN16457F3110094:2024-03-08T00:25:49Z	17:45:00	17:47:00	StopPoint:OCETrain TER-87276691	1		0	0		2024-03-08
OCESN16457F3110094:2024-03-08T00:25:49Z	18:33:00	18:35:00	StopPoint:OCETrain TER-87296004	2		0	0		2024-03-08
OCESN16457F3110094:2024-03-08T00:25:49Z	19:05:00	19:07:00	StopPoint:OCETrain TER-87295600	3		0	0		2024-03-08
OCESN16457F3110094:2024-03-08T00:25:49Z	19:18:00	19:18:00	StopPoint:OCETrain TER-87295006	4		1	0		2024-03-08
OCESN16458F2910260:2024-03-08T00:25:49Z	16:24:00	16:24:00	StopPoint:OCETrain TER-87296004	0		0	1		2024-03-08
OCESN16458F2910260:2024-03-08T00:25:49Z	16:57:00	16:59:00	StopPoint:OCETrain TER-87276691	1		0	0		2024-03-08
OCESN16458F2910260:2024-03-08T00:25:49Z	17:41:00	17:41:00	StopPoint:OCETrain TER-87271007	2		1	0		2024-03-08
OCESN16458F3093606:2024-03-08T00:25:49Z	15:42:00	15:42:00	StopPoint:OCETrain TER-87295006	0		0	1		2024-03-08
OCESN16458F3093606:2024-03-08T00:25:49Z	15:52:00	15:54:00	StopPoint:OCETrain TER-87295600	1		0	0		2024-03-08
OCESN16458F3093606:2024-03-08T00:25:49Z	16:23:00	16:25:00	StopPoint:OCETrain TER-87296004	2		0	0		2024-03-08
OCESN16458F3093606:2024-03-08T00:25:49Z	16:57:00	16:59:00	StopPoint:OCETrain TER-87276691	3		0	0		2024-03-08
OCESN16458F3093606:2024-03-08T00:25:49Z	17:41:00	17:41:00	StopPoint:OCETrain TER-87271007	4		1	0		2024-03-08
OCESN16459F2910581:2024-03-08T00:25:49Z	18:18:00	18:18:00	StopPoint:OCETrain TER-87271007	0		0	1		2024-03-08
OCESN16459F2910581:2024-03-08T00:25:49Z	18:58:00	19:00:00	StopPoint:OCETrain TER-87276691	1		0	0		2024-03-08
OCESN16459F2910581:2024-03-08T00:25:49Z	19:24:00	19:24:00	StopPoint:OCETrain TER-87296442	2		1	0		2024-03-08
OCESN16460F2912180:2024-03-08T00:25:49Z	18:35:00	18:35:00	StopPoint:OCETrain TER-87296442	0		0	1		2024-03-08
OCESN16460F2912180:2024-03-08T00:25:49Z	18:58:00	19:00:00	StopPoint:OCETrain TER-87276691	1		0	0		2024-03-08
OCESN16460F2912180:2024-03-08T00:25:49Z	19:42:00	19:42:00	StopPoint:OCETrain TER-87271007	2		1	0		2024-03-08
